site_code year month day hour minute second latitude longitude altitude_final type_altitude
AirCoreNOAA 2020 03 05 19 35 30 39.6535 -104.3454 4719 1
AirCoreNOAA 2020 03 05 19 35 32 39.6533 -104.3452 4707 1
AirCoreNOAA 2020 03 05 19 35 34 39.6532 -104.3450 4696 1
AirCoreNOAA 2020 03 05 19 35 36 39.6531 -104.3448 4685 1
AirCoreNOAA 2020 03 05 19 35 38 39.6530 -104.3446 4675 1
AirCoreNOAA 2020 03 05 19 35 40 39.6527 -104.3444 4662 1
AirCoreNOAA 2020 03 05 19 35 42 39.6525 -104.3441 4650 1
AirCoreNOAA 2020 03 05 19 35 43 39.6524 -104.3438 4639 1
AirCoreNOAA 2020 03 05 19 35 46 39.6522 -104.3435 4626 1
AirCoreNOAA 2020 03 05 19 35 47 39.6520 -104.3433 4615 1
AirCoreNOAA 2020 03 05 19 35 49 39.6518 -104.3431 4603 1
AirCoreNOAA 2020 03 05 19 35 51 39.6516 -104.3430 4593 1
AirCoreNOAA 2020 03 05 19 35 53 39.6514 -104.3428 4579 1
AirCoreNOAA 2020 03 05 19 35 55 39.6512 -104.3426 4572 1
AirCoreNOAA 2020 03 05 19 35 57 39.6511 -104.3424 4558 1
AirCoreNOAA 2020 03 05 19 35 59 39.6510 -104.3421 4547 1
AirCoreNOAA 2020 03 05 19 36 01 39.6508 -104.3418 4535 1
AirCoreNOAA 2020 03 05 19 36 03 39.6506 -104.3414 4524 1
AirCoreNOAA 2020 03 05 19 36 04 39.6505 -104.3412 4515 1
AirCoreNOAA 2020 03 05 19 36 07 39.6503 -104.3408 4499 1
AirCoreNOAA 2020 03 05 19 36 08 39.6503 -104.3408 4494 1
AirCoreNOAA 2020 03 05 19 36 11 39.6501 -104.3403 4474 1
AirCoreNOAA 2020 03 05 19 36 11 39.6501 -104.3403 4474 1
AirCoreNOAA 2020 03 05 19 36 14 39.6498 -104.3397 4456 1
AirCoreNOAA 2020 03 05 19 36 15 39.6498 -104.3396 4454 1
AirCoreNOAA 2020 03 05 19 36 18 39.6496 -104.3393 4435 1
AirCoreNOAA 2020 03 05 19 36 18 39.6495 -104.3392 4432 1
AirCoreNOAA 2020 03 05 19 36 21 39.6493 -104.3389 4414 1
AirCoreNOAA 2020 03 05 19 36 21 39.6492 -104.3388 4410 1
AirCoreNOAA 2020 03 05 19 36 24 39.6490 -104.3385 4394 1
AirCoreNOAA 2020 03 05 19 36 25 39.6489 -104.3384 4389 1
AirCoreNOAA 2020 03 05 19 36 27 39.6488 -104.3381 4372 1
AirCoreNOAA 2020 03 05 19 36 28 39.6487 -104.3380 4366 1
AirCoreNOAA 2020 03 05 19 36 31 39.6485 -104.3376 4352 1
AirCoreNOAA 2020 03 05 19 36 32 39.6484 -104.3374 4345 1
AirCoreNOAA 2020 03 05 19 36 34 39.6482 -104.3371 4330 1
AirCoreNOAA 2020 03 05 19 36 35 39.6481 -104.3371 4323 1
AirCoreNOAA 2020 03 05 19 36 37 39.6480 -104.3369 4310 1
AirCoreNOAA 2020 03 05 19 36 38 39.6479 -104.3367 4302 1
AirCoreNOAA 2020 03 05 19 36 40 39.6477 -104.3365 4287 1
AirCoreNOAA 2020 03 05 19 36 42 39.6475 -104.3362 4280 1
AirCoreNOAA 2020 03 05 19 36 43 39.6474 -104.3359 4269 1
AirCoreNOAA 2020 03 05 19 36 45 39.6472 -104.3357 4260 1
AirCoreNOAA 2020 03 05 19 36 47 39.6471 -104.3356 4247 1
AirCoreNOAA 2020 03 05 19 36 48 39.6469 -104.3354 4237 1
AirCoreNOAA 2020 03 05 19 36 50 39.6469 -104.3352 4225 1
AirCoreNOAA 2020 03 05 19 36 52 39.6468 -104.3349 4214 1
AirCoreNOAA 2020 03 05 19 36 54 39.6466 -104.3346 4201 1
AirCoreNOAA 2020 03 05 19 36 55 39.6465 -104.3344 4193 1
AirCoreNOAA 2020 03 05 19 36 57 39.6463 -104.3342 4181 1
AirCoreNOAA 2020 03 05 19 36 58 39.6462 -104.3340 4173 1
AirCoreNOAA 2020 03 05 19 37 00 39.6461 -104.3336 4159 1
AirCoreNOAA 2020 03 05 19 37 02 39.6460 -104.3334 4151 1
AirCoreNOAA 2020 03 05 19 37 04 39.6459 -104.3331 4138 1
AirCoreNOAA 2020 03 05 19 37 05 39.6458 -104.3329 4130 1
AirCoreNOAA 2020 03 05 19 37 08 39.6457 -104.3327 4116 1
AirCoreNOAA 2020 03 05 19 37 09 39.6456 -104.3325 4107 1
AirCoreNOAA 2020 03 05 19 37 11 39.6454 -104.3322 4093 1
AirCoreNOAA 2020 03 05 19 37 13 39.6453 -104.3320 4084 1
AirCoreNOAA 2020 03 05 19 37 15 39.6452 -104.3317 4070 1
AirCoreNOAA 2020 03 05 19 37 17 39.6452 -104.3315 4061 1
AirCoreNOAA 2020 03 05 19 37 18 39.6450 -104.3314 4049 1
AirCoreNOAA 2020 03 05 19 37 20 39.6448 -104.3311 4039 1
AirCoreNOAA 2020 03 05 19 37 22 39.6447 -104.3309 4028 1
AirCoreNOAA 2020 03 05 19 37 24 39.6446 -104.3305 4018 1
AirCoreNOAA 2020 03 05 19 37 25 39.6445 -104.3303 4010 1
AirCoreNOAA 2020 03 05 19 37 28 39.6443 -104.3299 3998 1
AirCoreNOAA 2020 03 05 19 37 29 39.6443 -104.3298 3990 1
AirCoreNOAA 2020 03 05 19 37 31 39.6441 -104.3296 3976 1
AirCoreNOAA 2020 03 05 19 37 32 39.6440 -104.3294 3969 1
AirCoreNOAA 2020 03 05 19 37 35 39.6439 -104.3290 3952 1
AirCoreNOAA 2020 03 05 19 37 36 39.6439 -104.3288 3947 1
AirCoreNOAA 2020 03 05 19 37 39 39.6437 -104.3283 3929 1
AirCoreNOAA 2020 03 05 19 37 39 39.6437 -104.3284 3931 1
AirCoreNOAA 2020 03 05 19 37 42 39.6436 -104.3279 3911 1
AirCoreNOAA 2020 03 05 19 37 43 39.6436 -104.3279 3911 1
AirCoreNOAA 2020 03 05 19 37 46 39.6433 -104.3274 3889 1
AirCoreNOAA 2020 03 05 19 37 46 39.6433 -104.3274 3890 1
AirCoreNOAA 2020 03 05 19 37 49 39.6433 -104.3269 3865 1
AirCoreNOAA 2020 03 05 19 37 49 39.6433 -104.3269 3865 1
AirCoreNOAA 2020 03 05 19 37 53 39.6431 -104.3266 3845 1
AirCoreNOAA 2020 03 05 19 37 53 39.6431 -104.3266 3845 1
AirCoreNOAA 2020 03 05 19 37 56 39.6429 -104.3262 3825 1
AirCoreNOAA 2020 03 05 19 37 56 39.6429 -104.3261 3823 1
AirCoreNOAA 2020 03 05 19 37 59 39.6428 -104.3257 3800 1
AirCoreNOAA 2020 03 05 19 38 00 39.6428 -104.3257 3799 1
AirCoreNOAA 2020 03 05 19 38 03 39.6426 -104.3254 3779 1
AirCoreNOAA 2020 03 05 19 38 03 39.6426 -104.3254 3778 1
AirCoreNOAA 2020 03 05 19 38 06 39.6425 -104.3250 3760 1
AirCoreNOAA 2020 03 05 19 38 07 39.6425 -104.3250 3758 1
AirCoreNOAA 2020 03 05 19 38 10 39.6424 -104.3244 3739 1
AirCoreNOAA 2020 03 05 19 38 10 39.6424 -104.3244 3740 1
AirCoreNOAA 2020 03 05 19 38 13 39.6423 -104.3240 3723 1
AirCoreNOAA 2020 03 05 19 38 14 39.6423 -104.3239 3717 1
AirCoreNOAA 2020 03 05 19 38 16 39.6422 -104.3236 3703 1
AirCoreNOAA 2020 03 05 19 38 17 39.6421 -104.3234 3697 1
AirCoreNOAA 2020 03 05 19 38 19 39.6420 -104.3230 3682 1
AirCoreNOAA 2020 03 05 19 38 21 39.6420 -104.3227 3674 1
AirCoreNOAA 2020 03 05 19 38 22 39.6419 -104.3224 3663 1
AirCoreNOAA 2020 03 05 19 38 24 39.6418 -104.3221 3655 1
AirCoreNOAA 2020 03 05 19 38 26 39.6418 -104.3218 3644 1
AirCoreNOAA 2020 03 05 19 38 28 39.6417 -104.3214 3633 1
AirCoreNOAA 2020 03 05 19 38 29 39.6416 -104.3212 3624 1
AirCoreNOAA 2020 03 05 19 38 31 39.6416 -104.3209 3612 1
AirCoreNOAA 2020 03 05 19 38 32 39.6415 -104.3208 3603 1
AirCoreNOAA 2020 03 05 19 38 35 39.6414 -104.3204 3592 1
AirCoreNOAA 2020 03 05 19 38 36 39.6413 -104.3202 3582 1
AirCoreNOAA 2020 03 05 19 38 38 39.6413 -104.3200 3570 1
AirCoreNOAA 2020 03 05 19 38 39 39.6412 -104.3198 3561 1
AirCoreNOAA 2020 03 05 19 38 41 39.6411 -104.3196 3551 1
AirCoreNOAA 2020 03 05 19 38 43 39.6410 -104.3194 3543 1
AirCoreNOAA 2020 03 05 19 38 45 39.6409 -104.3191 3533 1
AirCoreNOAA 2020 03 05 19 38 46 39.6408 -104.3188 3524 1
AirCoreNOAA 2020 03 05 19 38 48 39.6407 -104.3184 3512 1
AirCoreNOAA 2020 03 05 19 38 50 39.6407 -104.3182 3503 1
AirCoreNOAA 2020 03 05 19 38 52 39.6407 -104.3178 3491 1
AirCoreNOAA 2020 03 05 19 38 53 39.6406 -104.3176 3482 1
AirCoreNOAA 2020 03 05 19 38 55 39.6405 -104.3173 3470 1
AirCoreNOAA 2020 03 05 19 38 57 39.6404 -104.3171 3462 1
AirCoreNOAA 2020 03 05 19 38 59 39.6404 -104.3167 3449 1
AirCoreNOAA 2020 03 05 19 39 00 39.6403 -104.3164 3441 1
AirCoreNOAA 2020 03 05 19 39 02 39.6402 -104.3161 3429 1
AirCoreNOAA 2020 03 05 19 39 04 39.6402 -104.3160 3420 1
AirCoreNOAA 2020 03 05 19 39 06 39.6402 -104.3157 3408 1
AirCoreNOAA 2020 03 05 19 39 07 39.6401 -104.3153 3398 1
AirCoreNOAA 2020 03 05 19 39 09 39.6400 -104.3151 3388 1
AirCoreNOAA 2020 03 05 19 39 11 39.6399 -104.3148 3379 1
AirCoreNOAA 2020 03 05 19 39 12 39.6398 -104.3145 3372 1
AirCoreNOAA 2020 03 05 19 39 14 39.6398 -104.3142 3359 1
AirCoreNOAA 2020 03 05 19 39 15 39.6398 -104.3140 3353 1
AirCoreNOAA 2020 03 05 19 39 18 39.6398 -104.3137 3338 1
AirCoreNOAA 2020 03 05 19 39 19 39.6398 -104.3136 3333 1
AirCoreNOAA 2020 03 05 19 39 21 39.6396 -104.3133 3318 1
AirCoreNOAA 2020 03 05 19 39 22 39.6396 -104.3131 3314 1
AirCoreNOAA 2020 03 05 19 39 24 39.6395 -104.3127 3297 1
AirCoreNOAA 2020 03 05 19 39 25 39.6395 -104.3126 3297 1
AirCoreNOAA 2020 03 05 19 39 28 39.6394 -104.3124 3278 1
AirCoreNOAA 2020 03 05 19 39 28 39.6394 -104.3124 3275 1
AirCoreNOAA 2020 03 05 19 39 31 39.6394 -104.3120 3260 1
AirCoreNOAA 2020 03 05 19 39 31 39.6394 -104.3120 3256 1
AirCoreNOAA 2020 03 05 19 39 34 39.6393 -104.3114 3240 1
AirCoreNOAA 2020 03 05 19 39 35 39.6393 -104.3114 3235 1
AirCoreNOAA 2020 03 05 19 39 38 39.6392 -104.3111 3222 1
AirCoreNOAA 2020 03 05 19 39 38 39.6392 -104.3110 3214 1
AirCoreNOAA 2020 03 05 19 39 41 39.6392 -104.3105 3198 1
AirCoreNOAA 2020 03 05 19 39 42 39.6392 -104.3103 3192 1
AirCoreNOAA 2020 03 05 19 39 44 39.6391 -104.3099 3178 1
AirCoreNOAA 2020 03 05 19 39 45 39.6390 -104.3098 3173 1
AirCoreNOAA 2020 03 05 19 39 47 39.6389 -104.3094 3160 1
AirCoreNOAA 2020 03 05 19 39 48 39.6389 -104.3093 3154 1
AirCoreNOAA 2020 03 05 19 39 51 39.6389 -104.3090 3140 1
AirCoreNOAA 2020 03 05 19 39 52 39.6389 -104.3088 3134 1
AirCoreNOAA 2020 03 05 19 39 54 39.6389 -104.3086 3124 1
AirCoreNOAA 2020 03 05 19 39 55 39.6389 -104.3084 3113 1
AirCoreNOAA 2020 03 05 19 39 57 39.6389 -104.3082 3105 1
AirCoreNOAA 2020 03 05 19 39 59 39.6389 -104.3081 3095 1
AirCoreNOAA 2020 03 05 19 40 01 39.6388 -104.3080 3086 1
AirCoreNOAA 2020 03 05 19 40 02 39.6388 -104.3079 3074 1
AirCoreNOAA 2020 03 05 19 40 04 39.6388 -104.3078 3067 1
AirCoreNOAA 2020 03 05 19 40 06 39.6388 -104.3076 3054 1
AirCoreNOAA 2020 03 05 19 40 07 39.6388 -104.3075 3048 1
AirCoreNOAA 2020 03 05 19 40 09 39.6388 -104.3073 3036 1
AirCoreNOAA 2020 03 05 19 40 10 39.6388 -104.3072 3030 1
AirCoreNOAA 2020 03 05 19 40 12 39.6387 -104.3070 3017 1
AirCoreNOAA 2020 03 05 19 40 13 39.6386 -104.3069 3011 1
AirCoreNOAA 2020 03 05 19 40 15 39.6385 -104.3067 2997 1
AirCoreNOAA 2020 03 05 19 40 16 39.6385 -104.3067 2993 1
AirCoreNOAA 2020 03 05 19 40 18 39.6384 -104.3066 2977 1
AirCoreNOAA 2020 03 05 19 40 20 39.6384 -104.3066 2973 1
AirCoreNOAA 2020 03 05 19 40 22 39.6384 -104.3066 2961 1
AirCoreNOAA 2020 03 05 19 40 23 39.6384 -104.3066 2955 1
AirCoreNOAA 2020 03 05 19 40 25 39.6384 -104.3065 2941 1
AirCoreNOAA 2020 03 05 19 40 26 39.6384 -104.3064 2935 1
AirCoreNOAA 2020 03 05 19 40 28 39.6384 -104.3063 2919 1
AirCoreNOAA 2020 03 05 19 40 29 39.6384 -104.3064 2915 1
AirCoreNOAA 2020 03 05 19 40 32 39.6383 -104.3063 2899 1
AirCoreNOAA 2020 03 05 19 40 33 39.6383 -104.3063 2896 1
AirCoreNOAA 2020 03 05 19 40 35 39.6383 -104.3061 2879 1
AirCoreNOAA 2020 03 05 19 40 36 39.6383 -104.3061 2875 1
AirCoreNOAA 2020 03 05 19 40 38 39.6383 -104.3061 2858 1
AirCoreNOAA 2020 03 05 19 40 39 39.6383 -104.3061 2854 1
AirCoreNOAA 2020 03 05 19 40 42 39.6383 -104.3061 2840 1
AirCoreNOAA 2020 03 05 19 40 43 39.6383 -104.3061 2835 1
AirCoreNOAA 2020 03 05 19 40 45 39.6383 -104.3061 2821 1
AirCoreNOAA 2020 03 05 19 40 46 39.6383 -104.3061 2819 1
AirCoreNOAA 2020 03 05 19 40 48 39.6382 -104.3061 2803 1
AirCoreNOAA 2020 03 05 19 40 49 39.6382 -104.3060 2801 1
AirCoreNOAA 2020 03 05 19 40 51 39.6381 -104.3058 2785 1
AirCoreNOAA 2020 03 05 19 40 52 39.6381 -104.3057 2784 1
AirCoreNOAA 2020 03 05 19 40 55 39.6382 -104.3056 2766 1
AirCoreNOAA 2020 03 05 19 40 56 39.6382 -104.3056 2766 1
AirCoreNOAA 2020 03 05 19 40 59 39.6381 -104.3055 2747 1
AirCoreNOAA 2020 03 05 19 40 59 39.6381 -104.3056 2747 1
AirCoreNOAA 2020 03 05 19 41 02 39.6381 -104.3053 2729 1
AirCoreNOAA 2020 03 05 19 41 02 39.6380 -104.3053 2726 1
AirCoreNOAA 2020 03 05 19 41 06 39.6379 -104.3052 2710 1
AirCoreNOAA 2020 03 05 19 41 06 39.6379 -104.3052 2706 1
AirCoreNOAA 2020 03 05 19 41 09 39.6378 -104.3052 2694 1
AirCoreNOAA 2020 03 05 19 41 09 39.6378 -104.3052 2689 1
AirCoreNOAA 2020 03 05 19 41 12 39.6378 -104.3051 2675 1
AirCoreNOAA 2020 03 05 19 41 13 39.6377 -104.3050 2664 1
AirCoreNOAA 2020 03 05 19 41 16 39.6378 -104.3048 2656 1
AirCoreNOAA 2020 03 05 19 41 16 39.6377 -104.3047 2643 1
AirCoreNOAA 2020 03 05 19 41 19 39.6377 -104.3046 2640 1
AirCoreNOAA 2020 03 05 19 41 20 39.6378 -104.3044 2617 1
AirCoreNOAA 2020 03 05 19 41 22 39.6377 -104.3044 2624 1
AirCoreNOAA 2020 03 05 19 41 24 39.6377 -104.3043 2600 1
AirCoreNOAA 2020 03 05 19 41 26 39.6377 -104.3044 2607 1
AirCoreNOAA 2020 03 05 19 41 27 39.6377 -104.3043 2590 1
AirCoreNOAA 2020 03 05 19 41 29 39.6377 -104.3041 2588 1
AirCoreNOAA 2020 03 05 19 41 31 39.6376 -104.3040 2573 1
AirCoreNOAA 2020 03 05 19 41 32 39.6375 -104.3039 2572 1
AirCoreNOAA 2020 03 05 19 41 34 39.6375 -104.3037 2558 1
AirCoreNOAA 2020 03 05 19 41 36 39.6376 -104.3036 2552 1
AirCoreNOAA 2020 03 05 19 41 38 39.6376 -104.3036 2538 1
AirCoreNOAA 2020 03 05 19 41 39 39.6376 -104.3036 2533 1
AirCoreNOAA 2020 03 05 19 41 41 39.6374 -104.3035 2516 1
AirCoreNOAA 2020 03 05 19 41 42 39.6375 -104.3034 2513 1
AirCoreNOAA 2020 03 05 19 41 45 39.6374 -104.3033 2498 1
AirCoreNOAA 2020 03 05 19 41 46 39.6376 -104.3032 2492 1
AirCoreNOAA 2020 03 05 19 41 48 39.6375 -104.3033 2478 1
AirCoreNOAA 2020 03 05 19 41 49 39.6375 -104.3032 2473 1
AirCoreNOAA 2020 03 05 19 41 51 39.6374 -104.3032 2457 1
AirCoreNOAA 2020 03 05 19 41 53 39.6375 -104.3030 2454 1
AirCoreNOAA 2020 03 05 19 41 55 39.6375 -104.3030 2438 1
AirCoreNOAA 2020 03 05 19 41 56 39.6375 -104.3030 2435 1
AirCoreNOAA 2020 03 05 19 41 58 39.6374 -104.3029 2420 1
AirCoreNOAA 2020 03 05 19 42 00 39.6375 -104.3028 2416 1
AirCoreNOAA 2020 03 05 19 42 01 39.6375 -104.3028 2400 1
AirCoreNOAA 2020 03 05 19 42 03 39.6376 -104.3029 2393 1
AirCoreNOAA 2020 03 05 19 42 04 39.6376 -104.3029 2382 1
AirCoreNOAA 2020 03 05 19 42 06 39.6377 -104.3029 2375 1
AirCoreNOAA 2020 03 05 19 42 08 39.6376 -104.3029 2364 1
AirCoreNOAA 2020 03 05 19 42 09 39.6378 -104.3030 2359 1
AirCoreNOAA 2020 03 05 19 42 11 39.6378 -104.3030 2347 1
AirCoreNOAA 2020 03 05 19 42 13 39.6378 -104.3029 2343 1
AirCoreNOAA 2020 03 05 19 42 14 39.6378 -104.3029 2328 1
AirCoreNOAA 2020 03 05 19 42 16 39.6378 -104.3029 2325 1
AirCoreNOAA 2020 03 05 19 42 17 39.6379 -104.3030 2309 1
AirCoreNOAA 2020 03 05 19 42 18 39.6379 -104.3031 2308 1
AirCoreNOAA 2020 03 05 19 42 20 39.6380 -104.3032 2292 1
AirCoreNOAA 2020 03 05 19 42 21 39.6380 -104.3033 2292 1
AirCoreNOAA 2020 03 05 19 42 23 39.6380 -104.3033 2276 1
AirCoreNOAA 2020 03 05 19 42 24 39.6381 -104.3033 2274 1
AirCoreNOAA 2020 03 05 19 42 26 39.6381 -104.3033 2256 1
AirCoreNOAA 2020 03 05 19 42 27 39.6382 -104.3033 2256 1
AirCoreNOAA 2020 03 05 19 42 29 39.6382 -104.3033 2238 1
AirCoreNOAA 2020 03 05 19 42 30 39.6383 -104.3034 2240 1
AirCoreNOAA 2020 03 05 19 42 32 39.6384 -104.3036 2220 1
AirCoreNOAA 2020 03 05 19 42 32 39.6384 -104.3035 2217 1
AirCoreNOAA 2020 03 05 19 42 35 39.6385 -104.3037 2200 1
AirCoreNOAA 2020 03 05 19 42 35 39.6385 -104.3037 2197 1
AirCoreNOAA 2020 03 05 19 42 38 39.6386 -104.3038 2180 1
AirCoreNOAA 2020 03 05 19 42 38 39.6386 -104.3038 2176 1
AirCoreNOAA 2020 03 05 19 42 41 39.6387 -104.3038 2163 1
AirCoreNOAA 2020 03 05 19 42 41 39.6387 -104.3038 2160 1
AirCoreNOAA 2020 03 05 19 42 44 39.6388 -104.3039 2147 1
AirCoreNOAA 2020 03 05 19 42 44 39.6388 -104.3038 2141 1
AirCoreNOAA 2020 03 05 19 42 47 39.6390 -104.3040 2127 1
AirCoreNOAA 2020 03 05 19 42 47 39.6391 -104.3039 2110 1
AirCoreNOAA 2020 03 05 19 42 50 39.6391 -104.3042 2107 1
AirCoreNOAA 2020 03 05 19 42 50 39.6392 -104.3042 2093 1
AirCoreNOAA 2020 03 05 19 42 53 39.6392 -104.3043 2089 1
AirCoreNOAA 2020 03 05 19 42 53 39.6392 -104.3042 2078 1
AirCoreNOAA 2020 03 05 19 42 55 39.6394 -104.3044 2063 1
AirCoreNOAA 2020 03 05 19 42 56 39.6393 -104.3045 2072 1
AirCoreNOAA 2020 03 05 19 42 58 39.6394 -104.3046 2047 1
AirCoreNOAA 2020 03 05 19 42 59 39.6393 -104.3046 2054 1
AirCoreNOAA 2020 03 05 19 43 01 39.6394 -104.3046 2033 1
AirCoreNOAA 2020 03 05 19 43 02 39.6394 -104.3046 2038 1
AirCoreNOAA 2020 03 05 19 43 03 39.6394 -104.3047 2017 1
AirCoreNOAA 2020 03 05 19 43 05 39.6394 -104.3048 2019 1
AirCoreNOAA 2020 03 05 19 43 06 39.6396 -104.3048 2006 1
AirCoreNOAA 2020 03 05 19 43 08 39.6396 -104.3050 2003 1
AirCoreNOAA 2020 03 05 19 43 09 39.6397 -104.3049 1988 1
AirCoreNOAA 2020 03 05 19 43 11 39.6397 -104.3050 1985 1
AirCoreNOAA 2020 03 05 19 43 12 39.6398 -104.3050 1971 1
AirCoreNOAA 2020 03 05 19 43 14 39.6399 -104.3051 1965 1
AirCoreNOAA 2020 03 05 19 43 15 39.6399 -104.3052 1955 1
AirCoreNOAA 2020 03 05 19 43 17 39.6399 -104.3053 1948 1
AirCoreNOAA 2020 03 05 19 43 17 39.6399 -104.3053 1941 1
AirCoreNOAA 2020 03 05 19 43 20 39.6399 -104.3055 1930 1
AirCoreNOAA 2020 03 05 19 43 20 39.6399 -104.3054 1928 1
AirCoreNOAA 2020 03 05 19 43 22 39.6400 -104.3056 1914 1
AirCoreNOAA 2020 03 05 19 43 23 39.6400 -104.3056 1913 1
AirCoreNOAA 2020 03 05 19 43 25 39.6402 -104.3057 1900 1
AirCoreNOAA 2020 03 05 19 43 26 39.6402 -104.3057 1898 1
AirCoreNOAA 2020 03 05 19 43 28 39.6403 -104.3057 1886 1
AirCoreNOAA 2020 03 05 19 43 30 39.6403 -104.3058 1872 1
AirCoreNOAA 2020 03 05 19 43 33 39.6404 -104.3060 1855 1
AirCoreNOAA 2020 03 05 19 43 35 39.6406 -104.3061 1839 1
AirCoreNOAA 2020 06 25 18 36 03 39.9754 -104.0520 7993 1
AirCoreNOAA 2020 06 25 18 36 07 39.9754 -104.0514 7962 1
AirCoreNOAA 2020 06 25 18 36 11 39.9753 -104.0510 7930 1
AirCoreNOAA 2020 06 25 18 36 15 39.9752 -104.0506 7900 1
AirCoreNOAA 2020 06 25 18 36 19 39.9751 -104.0502 7869 1
AirCoreNOAA 2020 06 25 18 36 23 39.9750 -104.0496 7836 1
AirCoreNOAA 2020 06 25 18 36 27 39.9751 -104.0492 7804 1
AirCoreNOAA 2020 06 25 18 36 31 39.9749 -104.0487 7774 1
AirCoreNOAA 2020 06 25 18 36 35 39.9748 -104.0481 7742 1
AirCoreNOAA 2020 06 25 18 36 39 39.9747 -104.0476 7710 1
AirCoreNOAA 2020 06 25 18 36 43 39.9747 -104.0469 7678 1
AirCoreNOAA 2020 06 25 18 36 48 39.9747 -104.0464 7647 1
AirCoreNOAA 2020 06 25 18 36 52 39.9747 -104.0460 7616 1
AirCoreNOAA 2020 06 25 18 36 56 39.9746 -104.0456 7586 1
AirCoreNOAA 2020 06 25 18 37 00 39.9746 -104.0450 7556 1
AirCoreNOAA 2020 06 25 18 37 04 39.9747 -104.0445 7526 1
AirCoreNOAA 2020 06 25 18 37 08 39.9746 -104.0442 7495 1
AirCoreNOAA 2020 06 25 18 37 12 39.9746 -104.0439 7466 1
AirCoreNOAA 2020 06 25 18 37 16 39.9746 -104.0434 7435 1
AirCoreNOAA 2020 06 25 18 37 20 39.9747 -104.0431 7403 1
AirCoreNOAA 2020 06 25 18 37 24 39.9747 -104.0425 7372 1
AirCoreNOAA 2020 06 25 18 37 29 39.9747 -104.0421 7343 1
AirCoreNOAA 2020 06 25 18 37 33 39.9746 -104.0415 7312 1
AirCoreNOAA 2020 06 25 18 37 37 39.9747 -104.0411 7284 1
AirCoreNOAA 2020 06 25 18 37 41 39.9746 -104.0406 7256 1
AirCoreNOAA 2020 06 25 18 37 45 39.9746 -104.0402 7227 1
AirCoreNOAA 2020 06 25 18 37 49 39.9746 -104.0396 7195 1
AirCoreNOAA 2020 06 25 18 37 53 39.9746 -104.0394 7162 1
AirCoreNOAA 2020 06 25 18 37 57 39.9745 -104.0388 7130 1
AirCoreNOAA 2020 06 25 18 38 01 39.9746 -104.0386 7101 1
AirCoreNOAA 2020 06 25 18 38 05 39.9744 -104.0382 7071 1
AirCoreNOAA 2020 06 25 18 38 08 39.9745 -104.0378 7042 1
AirCoreNOAA 2020 06 25 18 38 12 39.9743 -104.0374 7012 1
AirCoreNOAA 2020 06 25 18 38 16 39.9744 -104.0369 6982 1
AirCoreNOAA 2020 06 25 18 38 20 39.9744 -104.0367 6955 1
AirCoreNOAA 2020 06 25 18 38 24 39.9744 -104.0362 6926 1
AirCoreNOAA 2020 06 25 18 38 27 39.9744 -104.0357 6898 1
AirCoreNOAA 2020 06 25 18 38 31 39.9744 -104.0354 6868 1
AirCoreNOAA 2020 06 25 18 38 35 39.9745 -104.0350 6841 1
AirCoreNOAA 2020 06 25 18 38 39 39.9745 -104.0347 6813 1
AirCoreNOAA 2020 06 25 18 38 42 39.9746 -104.0344 6786 1
AirCoreNOAA 2020 06 25 18 38 46 39.9747 -104.0342 6758 1
AirCoreNOAA 2020 06 25 18 38 50 39.9747 -104.0337 6727 1
AirCoreNOAA 2020 06 25 18 38 54 39.9747 -104.0334 6696 1
AirCoreNOAA 2020 06 25 18 38 58 39.9746 -104.0332 6669 1
AirCoreNOAA 2020 06 25 18 39 02 39.9746 -104.0329 6639 1
AirCoreNOAA 2020 06 25 18 39 06 39.9746 -104.0325 6610 1
AirCoreNOAA 2020 06 25 18 39 10 39.9746 -104.0323 6581 1
AirCoreNOAA 2020 06 25 18 39 14 39.9746 -104.0320 6555 1
AirCoreNOAA 2020 06 25 18 39 18 39.9745 -104.0317 6527 1
AirCoreNOAA 2020 06 25 18 39 22 39.9745 -104.0315 6499 1
AirCoreNOAA 2020 06 25 18 39 26 39.9745 -104.0311 6473 1
AirCoreNOAA 2020 06 25 18 39 29 39.9744 -104.0308 6447 1
AirCoreNOAA 2020 06 25 18 39 33 39.9746 -104.0306 6418 1
AirCoreNOAA 2020 06 25 18 39 37 39.9745 -104.0302 6388 1
AirCoreNOAA 2020 06 25 18 39 41 39.9746 -104.0299 6360 1
AirCoreNOAA 2020 06 25 18 39 44 39.9746 -104.0296 6332 1
AirCoreNOAA 2020 06 25 18 39 48 39.9746 -104.0294 6306 1
AirCoreNOAA 2020 06 25 18 39 52 39.9746 -104.0290 6279 1
AirCoreNOAA 2020 06 25 18 39 55 39.9748 -104.0289 6253 1
AirCoreNOAA 2020 06 25 18 39 59 39.9747 -104.0287 6224 1
AirCoreNOAA 2020 06 25 18 40 03 39.9747 -104.0283 6196 1
AirCoreNOAA 2020 06 25 18 40 06 39.9747 -104.0282 6167 1
AirCoreNOAA 2020 06 25 18 40 10 39.9746 -104.0278 6137 1
AirCoreNOAA 2020 06 25 18 40 14 39.9747 -104.0276 6110 1
AirCoreNOAA 2020 06 25 18 40 18 39.9746 -104.0273 6084 1
AirCoreNOAA 2020 06 25 18 40 22 39.9746 -104.0271 6057 1
