site_code year month day hour minute second latitude longitude altitude_final type_altitude
ECO 2020 04 28 18 11 20 41.1290 -74.1652 1585 1
ECO 2020 04 28 18 11 40 41.1305 -74.1525 1516 1
ECO 2020 04 28 18 12 00 41.1421 -74.1501 1439 1
ECO 2020 04 28 18 12 20 41.1528 -74.1632 1396 1
ECO 2020 04 28 18 12 40 41.1560 -74.1746 1370 1
ECO 2020 04 28 18 13 00 41.1563 -74.1907 1296 1
ECO 2020 04 28 18 13 20 41.1466 -74.2050 1245 1
ECO 2020 04 28 18 13 40 41.1374 -74.2100 1209 1
ECO 2020 04 28 18 14 00 41.1298 -74.2231 1121 1
ECO 2020 04 28 18 14 20 41.1193 -74.2358 1046 1
ECO 2020 04 28 18 14 40 41.1121 -74.2294 1015 1
ECO 2020 04 28 18 15 00 41.1187 -74.2202 932 1
ECO 2020 04 28 18 15 20 41.1266 -74.2306 807 1
ECO 2020 04 28 18 15 40 41.1234 -74.2418 772 1
ECO 2020 04 28 18 16 00 41.1129 -74.2519 785 1
ECO 2020 04 28 18 16 20 41.0985 -74.2607 799 1
ECO 2020 04 28 18 16 40 41.0895 -74.2653 786 1
ECO 2020 04 28 18 17 00 41.0768 -74.2713 790 1
ECO 2020 04 28 18 17 20 41.0612 -74.2786 770 1
ECO 2020 04 28 18 17 40 41.0519 -74.2829 737 1
ECO 2020 04 28 18 18 00 41.0393 -74.2885 735 1
ECO 2020 04 28 18 18 20 41.0240 -74.2958 767 1
ECO 2020 04 28 18 18 40 41.0148 -74.2999 771 1
ECO 2020 04 28 18 19 00 41.0022 -74.3054 759 1
ECO 2020 04 28 18 19 20 40.9870 -74.3138 739 1
ECO 2020 04 28 18 19 40 40.9782 -74.3199 738 1
ECO 2020 04 28 18 20 00 40.9679 -74.3296 755 1
ECO 2020 04 28 18 20 20 40.9558 -74.3418 779 1
ECO 2020 04 28 18 20 40 40.9486 -74.3492 745 1
ECO 2020 04 28 18 21 00 40.9391 -74.3594 735 1
ECO 2020 04 28 18 21 20 40.9284 -74.3734 767 1
ECO 2020 04 28 18 21 40 40.9218 -74.3816 768 1
ECO 2020 04 28 18 22 00 40.9130 -74.3933 747 1
ECO 2020 04 28 18 22 20 40.9016 -74.4084 762 1
ECO 2020 04 28 18 22 40 40.8945 -74.4170 766 1
ECO 2020 04 28 18 23 00 40.8867 -74.4302 753 1
ECO 2020 04 28 18 23 20 40.8780 -74.4467 717 1
ECO 2020 04 28 18 23 40 40.8727 -74.4563 712 1
ECO 2020 04 28 18 24 00 40.8662 -74.4691 735 1
ECO 2020 04 28 18 24 20 40.8574 -74.4850 758 1
ECO 2020 04 28 18 24 40 40.8507 -74.4929 755 1
ECO 2020 04 28 18 25 00 40.8404 -74.5023 741 1
ECO 2020 04 28 18 25 20 40.8262 -74.5126 737 1
ECO 2020 04 28 18 25 40 40.8170 -74.5164 733 1
ECO 2020 04 28 18 26 00 40.8045 -74.5198 719 1
ECO 2020 04 28 18 26 20 40.7888 -74.5239 725 1
ECO 2020 04 28 18 26 40 40.7794 -74.5256 747 1
ECO 2020 04 28 18 27 00 40.7666 -74.5292 766 1
ECO 2020 04 28 18 27 20 40.7511 -74.5364 739 1
ECO 2020 04 28 18 27 40 40.7423 -74.5416 735 1
ECO 2020 04 28 18 28 00 40.7306 -74.5490 735 1
ECO 2020 04 28 18 28 20 40.7149 -74.5516 698 1
ECO 2020 04 28 18 28 40 40.7061 -74.5452 729 1
ECO 2020 04 28 18 29 00 40.6965 -74.5327 720 1
ECO 2020 04 28 18 29 20 40.6838 -74.5175 689 1
ECO 2020 04 28 18 29 40 40.6762 -74.5086 680 1
ECO 2020 04 28 18 30 00 40.6669 -74.4968 666 1
ECO 2020 04 28 18 30 20 40.6558 -74.4811 648 1
ECO 2020 04 28 18 30 40 40.6488 -74.4717 640 1
ECO 2020 04 28 18 31 00 40.6389 -74.4600 646 1
ECO 2020 04 28 18 31 20 40.6258 -74.4460 630 1
ECO 2020 04 28 18 31 40 40.6182 -74.4376 625 1
ECO 2020 04 28 18 32 00 40.6080 -74.4266 594 1
ECO 2020 04 28 18 32 20 40.5944 -74.4134 563 1
ECO 2020 04 28 18 32 40 40.5862 -74.4057 549 1
ECO 2020 04 28 18 33 00 40.5754 -74.3947 532 1
ECO 2020 04 28 18 33 20 40.5628 -74.3795 524 1
ECO 2020 04 28 18 33 40 40.5558 -74.3693 478 1
ECO 2020 04 28 18 34 00 40.5454 -74.3571 470 1
ECO 2020 04 28 18 34 20 40.5308 -74.3454 456 1
ECO 2020 04 28 18 34 40 40.5215 -74.3397 434 1
ECO 2020 04 28 18 35 00 40.5107 -74.3286 434 1
ECO 2020 04 28 18 35 20 40.5004 -74.3101 457 1
ECO 2020 04 28 18 35 40 40.4945 -74.2983 457 1
ECO 2020 04 28 18 36 00 40.4870 -74.2817 433 1
ECO 2020 04 28 18 36 20 40.4804 -74.2602 418 1
ECO 2020 04 28 18 36 40 40.4792 -74.2470 404 1
ECO 2020 04 28 18 37 00 40.4827 -74.2305 410 1
ECO 2020 04 28 18 37 20 40.4882 -74.2108 427 1
ECO 2020 04 28 18 37 40 40.4920 -74.1995 427 1
ECO 2020 04 28 18 38 00 40.4975 -74.1849 449 1
ECO 2020 04 28 18 38 20 40.5052 -74.1674 470 1
ECO 2020 04 28 18 38 40 40.5101 -74.1571 464 1
ECO 2020 04 28 18 39 00 40.5168 -74.1435 444 1
ECO 2020 04 28 18 39 20 40.5250 -74.1269 457 1
ECO 2020 04 28 18 39 40 40.5306 -74.1176 474 1
ECO 2020 04 28 18 40 00 40.5384 -74.1053 465 1
ECO 2020 04 28 18 40 20 40.5491 -74.0906 486 1
ECO 2020 04 28 18 40 40 40.5562 -74.0819 474 1
ECO 2020 04 28 18 41 00 40.5649 -74.0683 467 1
ECO 2020 04 28 18 41 20 40.5763 -74.0527 476 1
ECO 2020 04 28 18 41 40 40.5837 -74.0449 487 1
ECO 2020 04 28 18 42 00 40.5946 -74.0401 486 1
ECO 2020 04 28 18 42 20 40.6088 -74.0418 459 1
ECO 2020 04 28 18 42 40 40.6175 -74.0426 456 1
ECO 2020 04 28 18 43 00 40.6297 -74.0407 462 1
ECO 2020 04 28 18 43 20 40.6452 -74.0352 472 1
ECO 2020 04 28 18 43 40 40.6549 -74.0326 472 1
ECO 2020 04 28 18 44 00 40.6678 -74.0301 455 1
ECO 2020 04 28 18 44 20 40.6834 -74.0270 464 1
ECO 2020 04 28 18 44 40 40.6928 -74.0249 458 1
ECO 2020 04 28 18 45 00 40.7046 -74.0215 457 1
ECO 2020 04 28 18 45 20 40.7193 -74.0176 451 1
ECO 2020 04 28 18 45 40 40.7282 -74.0152 455 1
ECO 2020 04 28 18 46 00 40.7399 -74.0129 465 1
ECO 2020 04 28 18 46 20 40.7546 -74.0108 477 1
ECO 2020 04 28 18 46 40 40.7629 -74.0061 474 1
ECO 2020 04 28 18 47 00 40.7732 -73.9972 450 1
ECO 2020 04 28 18 47 20 40.7862 -73.9882 462 1
ECO 2020 04 28 18 47 40 40.7937 -73.9829 475 1
ECO 2020 04 28 18 48 00 40.8036 -73.9750 468 1
ECO 2020 04 28 18 48 20 40.8166 -73.9652 470 1
ECO 2020 04 28 18 48 40 40.8251 -73.9599 461 1
ECO 2020 04 28 18 49 00 40.8366 -73.9547 460 1
ECO 2020 04 28 18 49 20 40.8508 -73.9482 454 1
ECO 2020 04 28 18 49 40 40.8592 -73.9438 448 1
ECO 2020 04 28 18 50 00 40.8699 -73.9371 468 1
ECO 2020 04 28 18 50 20 40.8835 -73.9294 466 1
ECO 2020 04 28 18 50 40 40.8918 -73.9247 465 1
ECO 2020 04 28 18 51 00 40.9032 -73.9190 459 1
ECO 2020 04 28 18 51 20 40.9176 -73.9133 466 1
ECO 2020 04 28 18 51 40 40.9261 -73.9109 474 1
ECO 2020 04 28 18 52 00 40.9375 -73.9073 476 1
ECO 2020 04 28 18 52 20 40.9521 -73.9027 486 1
ECO 2020 04 28 18 52 40 40.9604 -73.8985 479 1
ECO 2020 04 28 18 53 00 40.9684 -73.8874 482 1
ECO 2020 04 28 18 53 20 40.9722 -73.8682 443 1
ECO 2020 04 28 18 53 40 40.9727 -73.8559 443 1
ECO 2020 04 28 18 54 00 40.9711 -73.8396 459 1
ECO 2020 04 28 18 54 20 40.9698 -73.8192 466 1
ECO 2020 04 28 18 54 40 40.9695 -73.8068 483 1
ECO 2020 04 28 18 55 00 40.9683 -73.7897 476 1
ECO 2020 04 28 18 55 20 40.9652 -73.7685 447 1
ECO 2020 04 28 18 55 40 40.9632 -73.7559 441 1
ECO 2020 04 28 18 56 00 40.9605 -73.7391 477 1
ECO 2020 04 28 18 56 20 40.9570 -73.7175 480 1
ECO 2020 04 28 18 56 40 40.9547 -73.7042 468 1
ECO 2020 04 28 18 57 00 40.9509 -73.6867 446 1
ECO 2020 04 28 18 57 20 40.9463 -73.6657 438 1
ECO 2020 04 28 18 57 40 40.9440 -73.6535 452 1
ECO 2020 04 28 18 58 00 40.9417 -73.6368 454 1
ECO 2020 04 28 18 58 20 40.9390 -73.6155 456 1
ECO 2020 04 28 18 58 40 40.9378 -73.6026 455 1
ECO 2020 04 28 18 59 00 40.9361 -73.5855 456 1
ECO 2020 04 28 18 59 20 40.9338 -73.5640 455 1
ECO 2020 04 28 18 59 40 40.9321 -73.5512 456 1
ECO 2020 04 28 19 00 00 40.9293 -73.5342 456 1
ECO 2020 04 28 19 00 20 40.9239 -73.5136 456 1
ECO 2020 04 28 19 00 40 40.9167 -73.5054 456 1
ECO 2020 04 28 19 01 00 40.9042 -73.5049 457 1
ECO 2020 04 28 19 01 20 40.8885 -73.5071 457 1
ECO 2020 04 28 19 01 40 40.8793 -73.5101 457 1
ECO 2020 04 28 19 02 00 40.8669 -73.5142 458 1
ECO 2020 04 28 19 02 20 40.8514 -73.5198 454 1
ECO 2020 04 28 19 02 40 40.8424 -73.5235 448 1
ECO 2020 04 28 19 03 00 40.8297 -73.5270 439 1
ECO 2020 04 28 19 03 20 40.8141 -73.5320 429 1
ECO 2020 04 28 19 03 40 40.8050 -73.5354 437 1
ECO 2020 04 28 19 04 00 40.7932 -73.5404 434 1
ECO 2020 04 28 19 04 20 40.7782 -73.5464 443 1
ECO 2020 04 28 19 04 40 40.7694 -73.5503 432 1
ECO 2020 04 28 19 05 00 40.7573 -73.5550 436 1
ECO 2020 04 28 19 05 20 40.7416 -73.5581 428 1
ECO 2020 04 28 19 05 40 40.7320 -73.5600 420 1
ECO 2020 04 28 19 06 00 40.7189 -73.5614 430 1
ECO 2020 04 28 19 06 20 40.7025 -73.5630 456 1
ECO 2020 04 28 19 06 40 40.6923 -73.5638 437 1
ECO 2020 04 28 19 07 00 40.6787 -73.5640 444 1
ECO 2020 04 28 19 07 20 40.6617 -73.5635 421 1
ECO 2020 04 28 19 07 40 40.6519 -73.5632 417 1
ECO 2020 04 28 19 08 00 40.6392 -73.5637 429 1
ECO 2020 04 28 19 08 20 40.6235 -73.5671 456 1
ECO 2020 04 28 19 08 40 40.6142 -73.5697 451 1
ECO 2020 04 28 19 09 00 40.6018 -73.5732 428 1
ECO 2020 04 28 19 09 20 40.5868 -73.5780 419 1
ECO 2020 04 28 19 09 40 40.5781 -73.5821 423 1
ECO 2020 04 28 19 10 00 40.5671 -73.5884 439 1
ECO 2020 04 28 19 10 20 40.5540 -73.5980 432 1
ECO 2020 04 28 19 10 40 40.5469 -73.6052 434 1
ECO 2020 04 28 19 11 00 40.5384 -73.6158 436 1
ECO 2020 04 28 19 11 20 40.5276 -73.6292 441 1
ECO 2020 04 28 19 11 40 40.5210 -73.6372 450 1
ECO 2020 04 28 19 12 00 40.5121 -73.6479 438 1
ECO 2020 04 28 19 12 20 40.5008 -73.6616 439 1
ECO 2020 04 28 19 12 40 40.4939 -73.6695 436 1
ECO 2020 04 28 19 13 00 40.4850 -73.6809 434 1
ECO 2020 04 28 19 13 20 40.4750 -73.6961 447 1
ECO 2020 04 28 19 13 40 40.4697 -73.7058 446 1
ECO 2020 04 28 19 14 00 40.4634 -73.7197 440 1
ECO 2020 04 28 19 14 20 40.4565 -73.7379 438 1
ECO 2020 04 28 19 14 40 40.4528 -73.7489 437 1
ECO 2020 04 28 19 15 00 40.4476 -73.7637 422 1
ECO 2020 04 28 19 15 20 40.4403 -73.7817 419 1
ECO 2020 04 28 19 15 40 40.4352 -73.7917 428 1
ECO 2020 04 28 19 16 00 40.4284 -73.8052 418 1
ECO 2020 04 28 19 16 20 40.4214 -73.8233 414 1
ECO 2020 04 28 19 16 40 40.4178 -73.8341 433 1
ECO 2020 04 28 19 17 00 40.4131 -73.8483 431 1
ECO 2020 04 28 19 17 20 40.4073 -73.8662 433 1
ECO 2020 04 28 19 17 40 40.4039 -73.8767 446 1
ECO 2020 04 28 19 18 00 40.3993 -73.8908 443 1
ECO 2020 04 28 19 18 20 40.3934 -73.9086 434 1
ECO 2020 04 28 19 18 40 40.3901 -73.9197 431 1
ECO 2020 04 28 19 19 00 40.3856 -73.9341 429 1
ECO 2020 04 28 19 19 20 40.3792 -73.9516 435 1
ECO 2020 04 28 19 19 40 40.3750 -73.9616 440 1
ECO 2020 04 28 19 20 00 40.3694 -73.9749 442 1
ECO 2020 04 28 19 20 20 40.3624 -73.9918 436 1
ECO 2020 04 28 19 20 40 40.3586 -74.0020 430 1
ECO 2020 04 28 19 21 00 40.3511 -74.0128 470 1
ECO 2020 04 28 19 21 20 40.3412 -74.0252 505 1
ECO 2020 04 28 19 21 40 40.3354 -74.0330 521 1
ECO 2020 04 28 19 22 00 40.3275 -74.0439 584 1
ECO 2020 04 28 19 22 20 40.3192 -74.0574 715 1
ECO 2020 04 28 19 22 40 40.3169 -74.0666 771 1
ECO 2020 04 28 19 23 00 40.3142 -74.0795 837 1
ECO 2020 04 28 19 23 20 40.3178 -74.0950 949 1
ECO 2020 04 28 19 23 40 40.3246 -74.0999 1036 1
ECO 2020 04 28 19 24 00 40.3332 -74.0910 1128 1
ECO 2020 04 28 19 24 20 40.3320 -74.0719 1239 1
ECO 2020 04 28 19 24 40 40.3248 -74.0640 1302 1
ECO 2020 04 28 19 25 00 40.3135 -74.0660 1364 1
ECO 2020 04 28 19 25 20 40.3079 -74.0802 1457 1
ECO 2020 04 28 19 25 40 40.3108 -74.0893 1547 1
ECO 2020 04 28 19 26 00 40.3202 -74.0949 1643 1
ECO 2020 04 28 19 26 20 40.3328 -74.0886 1733 1
ECO 2020 04 28 19 26 40 40.3360 -74.0767 1768 1
ECO 2020 04 28 19 27 00 40.3298 -74.0621 1812 1
ECO 2020 04 28 19 27 20 40.3149 -74.0567 1915 1
ECO 2020 04 28 19 27 40 40.3067 -74.0609 1984 1
ECO 2020 04 28 19 28 00 40.3011 -74.0722 2068 1
ECO 2020 04 28 19 28 20 40.3048 -74.0875 2197 1
ECO 2020 04 28 19 28 40 40.3100 -74.0954 2259 1
ECO 2020 04 28 19 29 00 40.3194 -74.0944 2353 1
ECO 2020 04 28 19 29 20 40.3252 -74.0788 2467 1
ECO 2020 04 28 19 29 40 40.3228 -74.0668 2520 1
ECO 2020 04 28 19 30 00 40.3122 -74.0557 2567 1
ECO 2020 04 28 19 30 20 40.2948 -74.0529 2531 1
ECO 2020 04 28 19 30 40 40.2863 -74.0610 2497 1
ECO 2020 04 28 19 31 00 40.2855 -74.0765 2475 1
ECO 2020 04 28 19 31 20 40.2959 -74.0882 2404 1
ECO 2020 04 28 19 31 40 40.3053 -74.0872 2341 1
ECO 2020 04 28 19 32 00 40.3142 -74.0731 2248 1
ECO 2020 04 28 19 32 20 40.3160 -74.0499 2167 1
ECO 2020 04 28 19 32 40 40.3102 -74.0375 2113 1
ECO 2020 04 28 19 33 00 40.2969 -74.0325 2051 1
ECO 2020 04 28 19 33 20 40.2846 -74.0431 1960 1
ECO 2020 04 28 19 33 40 40.2861 -74.0545 1890 1
ECO 2020 04 28 19 34 00 40.2962 -74.0641 1769 1
ECO 2020 04 28 19 34 20 40.3115 -74.0622 1682 1
ECO 2020 04 28 19 34 40 40.3172 -74.0505 1624 1
ECO 2020 04 28 19 35 00 40.3122 -74.0332 1558 1
ECO 2020 04 28 19 35 20 40.2968 -74.0241 1461 1
ECO 2020 04 28 19 35 40 40.2889 -74.0312 1376 1
ECO 2020 04 28 19 36 00 40.2914 -74.0455 1281 1
ECO 2020 04 28 19 36 20 40.3057 -74.0473 1200 1
ECO 2020 04 28 19 36 40 40.3146 -74.0401 1127 1
ECO 2020 04 28 19 37 00 40.3198 -74.0239 1052 1
ECO 2020 04 28 19 37 20 40.3105 -74.0092 943 1
ECO 2020 04 28 19 37 40 40.3037 -74.0160 900 1
ECO 2020 04 28 19 38 00 40.3114 -74.0245 795 1
ECO 2020 04 28 19 38 20 40.3274 -74.0247 675 1
ECO 2020 04 28 19 38 40 40.3372 -74.0238 604 1
ECO 2020 04 28 19 39 00 40.3500 -74.0232 549 1
ECO 2020 04 28 19 39 20 40.3664 -74.0234 500 1
ECO 2020 04 28 19 39 40 40.3761 -74.0235 510 1
ECO 2020 04 28 19 40 00 40.3887 -74.0236 522 1
ECO 2020 04 28 19 40 20 40.4043 -74.0250 521 1
ECO 2020 04 28 19 40 40 40.4133 -74.0256 497 1
ECO 2020 04 28 19 41 00 40.4255 -74.0246 479 1
ECO 2020 04 28 19 41 20 40.4406 -74.0233 472 1
ECO 2020 04 28 19 41 40 40.4497 -74.0227 469 1
ECO 2020 04 28 19 42 00 40.4618 -74.0220 472 1
ECO 2020 04 28 19 42 20 40.4768 -74.0212 472 1
ECO 2020 04 28 19 42 40 40.4859 -74.0208 472 1
ECO 2020 04 28 19 43 00 40.4981 -74.0205 472 1
ECO 2020 04 28 19 43 20 40.5134 -74.0206 472 1
ECO 2020 04 28 19 43 40 40.5225 -74.0209 472 1
ECO 2020 04 28 19 44 00 40.5348 -74.0226 471 1
ECO 2020 04 28 19 44 20 40.5500 -74.0249 471 1
ECO 2020 04 28 19 44 40 40.5591 -74.0266 472 1
ECO 2020 04 28 19 45 00 40.5711 -74.0287 471 1
ECO 2020 04 28 19 45 20 40.5858 -74.0316 470 1
ECO 2020 04 28 19 45 40 40.5942 -74.0342 469 1
ECO 2020 04 28 19 46 00 40.6050 -74.0390 470 1
ECO 2020 04 28 19 46 20 40.6184 -74.0438 470 1
ECO 2020 04 28 19 46 40 40.6270 -74.0445 471 1
ECO 2020 04 28 19 47 00 40.6389 -74.0423 471 1
ECO 2020 04 28 19 47 20 40.6535 -74.0366 470 1
ECO 2020 04 28 19 47 40 40.6620 -74.0328 472 1
ECO 2020 04 28 19 48 00 40.6736 -74.0270 471 1
ECO 2020 04 28 19 48 20 40.6876 -74.0183 470 1
ECO 2020 04 28 19 48 40 40.6955 -74.0115 461 1
ECO 2020 04 28 19 49 00 40.7028 -73.9980 456 1
ECO 2020 04 28 19 49 20 40.7093 -73.9782 440 1
ECO 2020 04 28 19 49 40 40.7153 -73.9691 487 1
ECO 2020 04 28 19 50 00 40.7265 -73.9657 466 1
ECO 2020 04 28 19 50 20 40.7410 -73.9638 459 1
ECO 2020 04 28 19 50 40 40.7489 -73.9598 461 1
ECO 2020 04 28 19 51 00 40.7587 -73.9509 462 1
ECO 2020 04 28 19 51 20 40.7702 -73.9380 463 1
ECO 2020 04 28 19 51 40 40.7766 -73.9293 459 1
ECO 2020 04 28 19 52 00 40.7826 -73.9154 449 1
ECO 2020 04 28 19 52 20 40.7827 -73.8941 438 1
ECO 2020 04 28 19 52 40 40.7818 -73.8809 434 1
ECO 2020 04 28 19 53 00 40.7808 -73.8637 427 1
ECO 2020 04 28 19 53 20 40.7831 -73.8429 432 1
ECO 2020 04 28 19 53 40 40.7864 -73.8312 435 1
ECO 2020 04 28 19 54 00 40.7925 -73.8171 467 1
ECO 2020 04 28 19 54 20 40.8002 -73.7990 478 1
ECO 2020 04 28 19 54 40 40.8044 -73.7875 479 1
ECO 2020 04 28 19 55 00 40.8100 -73.7721 471 1
ECO 2020 04 28 19 55 20 40.8163 -73.7525 485 1
ECO 2020 04 28 19 55 40 40.8198 -73.7406 483 1
ECO 2020 04 28 19 56 00 40.8245 -73.7244 478 1
ECO 2020 04 28 19 56 20 40.8304 -73.7047 473 1
ECO 2020 04 28 19 56 40 40.8339 -73.6929 467 1
ECO 2020 04 28 19 57 00 40.8385 -73.6775 477 1
ECO 2020 04 28 19 57 20 40.8445 -73.6583 470 1
ECO 2020 04 28 19 57 40 40.8483 -73.6466 456 1
ECO 2020 04 28 19 58 00 40.8535 -73.6311 452 1
ECO 2020 04 28 19 58 20 40.8603 -73.6125 454 1
ECO 2020 04 28 19 58 40 40.8645 -73.6014 442 1
ECO 2020 04 28 19 59 00 40.8697 -73.5863 445 1
ECO 2020 04 28 19 59 20 40.8759 -73.5675 457 1
ECO 2020 04 28 19 59 40 40.8793 -73.5563 468 1
ECO 2020 04 28 20 00 00 40.8843 -73.5415 463 1
ECO 2020 04 28 20 00 20 40.8909 -73.5228 455 1
ECO 2020 04 28 20 00 40 40.8951 -73.5119 458 1
ECO 2020 04 28 20 01 00 40.9007 -73.4974 462 1
ECO 2020 04 28 20 01 20 40.9077 -73.4786 460 1
ECO 2020 04 28 20 01 40 40.9119 -73.4673 460 1
ECO 2020 04 28 20 02 00 40.9170 -73.4518 460 1
ECO 2020 04 28 20 02 20 40.9232 -73.4321 470 1
ECO 2020 04 28 20 02 40 40.9255 -73.4197 482 1
ECO 2020 04 28 20 03 00 40.9225 -73.4026 489 1
ECO 2020 04 28 20 03 20 40.9190 -73.3809 495 1
ECO 2020 04 28 20 03 40 40.9168 -73.3679 490 1
ECO 2020 04 28 20 04 00 40.9122 -73.3515 493 1
ECO 2020 04 28 20 04 20 40.9004 -73.3373 503 1
ECO 2020 04 28 20 04 40 40.8914 -73.3324 497 1
ECO 2020 04 28 20 05 00 40.8791 -73.3270 486 1
ECO 2020 04 28 20 05 20 40.8632 -73.3210 464 1
ECO 2020 04 28 20 05 40 40.8535 -73.3179 455 1
ECO 2020 04 28 20 06 00 40.8406 -73.3124 465 1
ECO 2020 04 28 20 06 20 40.8252 -73.3042 448 1
ECO 2020 04 28 20 06 40 40.8154 -73.3011 435 1
ECO 2020 04 28 20 07 00 40.8023 -73.2986 441 1
ECO 2020 04 28 20 07 20 40.7864 -73.2956 472 1
ECO 2020 04 28 20 07 40 40.7768 -73.2940 480 1
ECO 2020 04 28 20 08 00 40.7639 -73.2939 486 1
ECO 2020 04 28 20 08 20 40.7476 -73.2976 441 1
ECO 2020 04 28 20 08 40 40.7377 -73.3009 463 1
ECO 2020 04 28 20 09 00 40.7248 -73.3045 461 1
ECO 2020 04 28 20 09 20 40.7083 -73.3082 460 1
ECO 2020 04 28 20 09 40 40.6986 -73.3111 464 1
ECO 2020 04 28 20 10 00 40.6863 -73.3168 458 1
ECO 2020 04 28 20 10 20 40.6718 -73.3271 465 1
ECO 2020 04 28 20 10 40 40.6643 -73.3347 463 1
ECO 2020 04 28 20 11 00 40.6555 -73.3463 446 1
ECO 2020 04 28 20 11 20 40.6462 -73.3623 442 1
ECO 2020 04 28 20 11 40 40.6411 -73.3721 448 1
ECO 2020 04 28 20 12 00 40.6344 -73.3850 452 1
ECO 2020 04 28 20 12 20 40.6253 -73.4010 445 1
ECO 2020 04 28 20 12 40 40.6200 -73.4107 456 1
ECO 2020 04 28 20 13 00 40.6127 -73.4243 427 1
ECO 2020 04 28 20 13 20 40.6046 -73.4417 432 1
ECO 2020 04 28 20 13 40 40.6007 -73.4525 432 1
ECO 2020 04 28 20 14 00 40.5964 -73.4673 432 1
ECO 2020 04 28 20 14 20 40.5909 -73.4856 434 1
ECO 2020 04 28 20 14 40 40.5873 -73.4964 436 1
ECO 2020 04 28 20 15 00 40.5822 -73.5107 431 1
ECO 2020 04 28 20 15 20 40.5757 -73.5289 433 1
ECO 2020 04 28 20 15 40 40.5720 -73.5398 432 1
ECO 2020 04 28 20 16 00 40.5666 -73.5541 430 1
ECO 2020 04 28 20 16 20 40.5590 -73.5711 425 1
ECO 2020 04 28 20 16 40 40.5544 -73.5814 404 1
ECO 2020 04 28 20 17 00 40.5479 -73.5960 360 1
ECO 2020 04 28 20 17 20 40.5395 -73.6146 313 1
ECO 2020 04 28 20 17 40 40.5346 -73.6257 312 1
ECO 2020 04 28 20 18 00 40.5284 -73.6397 333 1
ECO 2020 04 28 20 18 20 40.5209 -73.6562 369 1
ECO 2020 04 28 20 18 40 40.5159 -73.6652 390 1
ECO 2020 04 28 20 19 00 40.5091 -73.6765 420 1
ECO 2020 04 28 20 19 20 40.5007 -73.6904 456 1
ECO 2020 04 28 20 19 40 40.4955 -73.6988 462 1
ECO 2020 04 28 20 20 00 40.4883 -73.7105 463 1
ECO 2020 04 28 20 20 20 40.4793 -73.7258 463 1
ECO 2020 04 28 20 20 40 40.4737 -73.7351 464 1
ECO 2020 04 28 20 21 00 40.4662 -73.7475 464 1
ECO 2020 04 28 20 21 20 40.4568 -73.7634 464 1
ECO 2020 04 28 20 21 40 40.4514 -73.7732 465 1
ECO 2020 04 28 20 22 00 40.4443 -73.7865 465 1
ECO 2020 04 28 20 22 20 40.4354 -73.8030 465 1
ECO 2020 04 28 20 22 40 40.4301 -73.8128 464 1
ECO 2020 04 28 20 23 00 40.4229 -73.8259 465 1
ECO 2020 04 28 20 23 20 40.4140 -73.8423 465 1
ECO 2020 04 28 20 23 40 40.4086 -73.8521 465 1
ECO 2020 04 28 20 24 00 40.4016 -73.8652 464 1
ECO 2020 04 28 20 24 20 40.3932 -73.8819 463 1
ECO 2020 04 28 20 24 40 40.3884 -73.8920 463 1
ECO 2020 04 28 20 25 00 40.3821 -73.9056 463 1
ECO 2020 04 28 20 25 20 40.3744 -73.9227 463 1
ECO 2020 04 28 20 25 40 40.3694 -73.9327 463 1
ECO 2020 04 28 20 26 00 40.3583 -73.9362 463 1
ECO 2020 04 28 20 26 20 40.3484 -73.9229 464 1
ECO 2020 04 28 20 26 40 40.3506 -73.9109 464 1
ECO 2020 04 28 20 27 00 40.3578 -73.8964 465 1
ECO 2020 04 28 20 27 20 40.3667 -73.8775 465 1
ECO 2020 04 28 20 27 40 40.3716 -73.8654 466 1
ECO 2020 04 28 20 28 00 40.3780 -73.8488 465 1
ECO 2020 04 28 20 28 20 40.3859 -73.8278 464 1
ECO 2020 04 28 20 28 40 40.3906 -73.8150 465 1
ECO 2020 04 28 20 29 00 40.3968 -73.7980 465 1
ECO 2020 04 28 20 29 20 40.4047 -73.7766 464 1
ECO 2020 04 28 20 29 40 40.4094 -73.7637 465 1
ECO 2020 04 28 20 30 00 40.4158 -73.7465 465 1
ECO 2020 04 28 20 30 20 40.4240 -73.7251 465 1
ECO 2020 04 28 20 30 40 40.4289 -73.7123 466 1
ECO 2020 04 28 20 31 00 40.4356 -73.6953 465 1
ECO 2020 04 28 20 31 20 40.4446 -73.6745 465 1
ECO 2020 04 28 20 31 40 40.4501 -73.6620 465 1
ECO 2020 04 28 20 32 00 40.4576 -73.6454 466 1
ECO 2020 04 28 20 32 20 40.4672 -73.6251 465 1
ECO 2020 04 28 20 32 40 40.4735 -73.6138 465 1
ECO 2020 04 28 20 33 00 40.4844 -73.6021 465 1
ECO 2020 04 28 20 33 20 40.4984 -73.5882 465 1
ECO 2020 04 28 20 33 40 40.5067 -73.5799 465 1
ECO 2020 04 28 20 34 00 40.5178 -73.5688 464 1
ECO 2020 04 28 20 34 20 40.5319 -73.5554 465 1
ECO 2020 04 28 20 34 40 40.5408 -73.5482 464 1
ECO 2020 04 28 20 35 00 40.5526 -73.5398 463 1
ECO 2020 04 28 20 35 20 40.5679 -73.5325 462 1
ECO 2020 04 28 20 35 40 40.5772 -73.5293 462 1
ECO 2020 04 28 20 36 00 40.5897 -73.5265 462 1
